Id,SalePrice
2736,138383.2428144984
2737,121741.8870766658
2738,128598.13960662336
2739,155702.50780236657
2740,136284.53184404687
2741,147166.87246809492
2742,153984.8838611697
2743,150923.67779565358
2744,149343.53520528445
2745,135851.56718050098
2746,133845.97545843938
2747,153975.09533483043
2748,130543.50713826882
2749,128590.62563188167
2750,125607.60920009935
2751,130299.09090993904
2752,204973.92445923827
2753,149652.28138356426
2754,189280.41980946358
2755,127900.85070234121
2756,99879.81045015408
2757,80377.26760606062
2758,91243.55732447913
2759,149741.72349073627
2760,132605.15732645083
2761,146121.6044983469
2762,142138.87611342926
2763,193447.47343599494
2764,195016.7913912172
2765,221668.26521761212
2766,113038.25098373089
2767,91087.98527659522
2768,122478.1272446928
2769,134223.0650731032
2770,169788.0711815978
2771,119095.00945497492
2772,116424.76744840886
2773,142312.70561080254
2774,123745.07194711079
2775,116976.071958623
2776,132602.0862390811
2777,162152.964957348
2778,142323.40310467855
2779,115936.26020298233
2780,99317.946906881
2781,98520.62185576801
2782,103189.23510299869
2783,93833.30708875526
2784,125695.05385999921
2785,121238.47396712459
2786,81555.65541134699
2787,124341.72635088363
2788,90436.47635084396
2789,181351.2135094507
2790,91322.22848743385
2791,118570.94572954833
2792,75161.16237471966
2793,144746.9047906713
2794,92780.21427145101
2795,109406.54766554457
2796,100647.58976326982
2797,168225.31823821392
2798,108221.13421665784
2799,121380.66011111636
2800,76483.18079373828
2801,113409.80688381064
2802,126291.41851823377
2803,153863.05455479
2804,144071.95405780646
2805,102428.28715061987
2806,100089.72173851998
2807,169031.42570257283
2808,144271.78168364757
2809,136514.3911344646
2810,130544.45048753069
2811,152163.53817496749
2812,145679.73231838612
2813,143846.43388231302
2814,151935.39759983608
2815,99395.84438370183
2816,217925.22380607456
2817,136454.44638084856
2818,134464.35527095894
2819,175272.35586558105
2820,149611.30543340818
2821,102272.10570687182
2822,182174.44640002356
2823,188673.4595452482
2824,175958.73162180049
2825,151477.3065203803
2826,120020.16955646874
2827,131769.6213877578
2828,211125.20162003025
2829,166605.13995234182
2830,214106.2588785237
2831,195686.8323360224
2832,200481.17233786196
2833,257782.16886688932
2834,213662.3910218472
2835,224896.28103655827
2836,201012.15612853545
2837,176855.4421253799
2838,140055.49966020352
2839,178986.1289694717
2840,207318.4031480912
2841,194934.9248915768
2842,229696.18544849247
2843,134876.00095401926
2844,162041.49925968872
2845,122723.40816193589
2846,209370.08240977922
2847,193458.45642500973
2848,215127.96470866655
2849,210840.71346775247
2850,255085.9771080214
2851,222732.33479443815
2852,224599.08014497766
2853,252444.112120572
2854,138454.53793181363
2855,208542.4116482647
2856,205804.23662068296
2857,192623.87209291535
2858,203782.63475306807
2859,119673.2052727496
2860,129037.2553779303
2861,141070.38502563315
2862,206914.59603314017
2863,113285.72483933799
2864,240901.55890406683
2865,141914.6237047898
2866,137720.7439219574
2867,89451.52025481286
2868,132225.19799085407
2869,113183.56514439535
2870,154744.7886462853
2871,98131.64705046266
2872,68969.12312115377
2873,102927.17395455584
2874,130468.39882989666
2875,121079.91573332793
2876,164022.75535270834
2877,125497.92709623018
2878,175917.3979276031
2879,139187.64679814642
2880,103035.94727158995
2881,137298.21571667725
2882,155631.0992704688
2883,186048.16885964948
2884,203879.7746208654
2885,169555.34417991035
2886,192778.026639579
2887,94224.00283896328
2888,125281.42488519165
2889,64436.52004539448
2890,83279.0239512882
2891,137621.6644936191
2892,63009.495412864984
2893,106182.48713825493
2894,62856.19424116166
2895,244731.74730268092
2896,247290.19513976783
2897,188441.01966692784
2898,146413.94754466822
2899,207197.47901480453
2900,158830.8643477841
2901,172278.32819536535
2902,177252.81395932875
2903,234777.8598522024
2904,265264.33779642533
2905,120810.4187986288
2906,218255.39803778543
2907,112840.61096140476
2908,127947.06995188397
2909,141520.5344710709
2910,83977.24533994711
2911,85257.68240615178
2912,153239.89920928224
2913,86508.00036362208
2914,83751.202258408
2915,82792.17197533928
2916,86510.30884309174
2917,156715.8688593958
2918,114683.26297033504
2919,229322.3760348838
